date,time,origin,destination,ridership
2025-08-26,10:00,JB Sentral,Woodlands CIQ,304
2025-08-26,11:00,JB Sentral,Woodlands CIQ,190
2025-08-26,11:00,Woodlands CIQ,JB Sentral,320
2025-08-26,12:00,JB Sentral,Woodlands CIQ,178
2025-08-26,12:00,Woodlands CIQ,JB Sentral,314
2025-08-26,13:00,Woodlands CIQ,JB Sentral,114
2025-08-26,14:00,JB Sentral,Woodlands CIQ,211
2025-08-26,15:00,JB Sentral,Woodlands CIQ,323
2025-08-26,15:00,Woodlands CIQ,JB Sentral,33
2025-08-26,16:00,JB Sentral,Woodlands CIQ,320
2025-08-26,16:00,Woodlands CIQ,JB Sentral,75
2025-08-26,17:00,JB Sentral,Woodlands CIQ,321
2025-08-26,17:00,Woodlands CIQ,JB Sentral,181
2025-08-26,18:00,Woodlands CIQ,JB Sentral,319
2025-08-26,19:00,JB Sentral,Woodlands CIQ,325
2025-08-26,20:00,JB Sentral,Woodlands CIQ,321
2025-08-26,20:00,Woodlands CIQ,JB Sentral,320
2025-08-26,21:00,JB Sentral,Woodlands CIQ,320
2025-08-26,21:00,Woodlands CIQ,JB Sentral,258
2025-08-26,22:00,JB Sentral,Woodlands CIQ,221
2025-08-26,22:00,Woodlands CIQ,JB Sentral,176
2025-08-26,23:00,Woodlands CIQ,JB Sentral,50
2025-08-27,05:00,JB Sentral,Woodlands CIQ,640
2025-08-27,06:00,JB Sentral,Woodlands CIQ,638
2025-08-27,07:00,JB Sentral,Woodlands CIQ,640
2025-08-27,08:00,JB Sentral,Woodlands CIQ,320
2025-08-27,08:00,Woodlands CIQ,JB Sentral,320
2025-08-27,09:00,Woodlands CIQ,JB Sentral,322
2025-08-27,10:00,JB Sentral,Woodlands CIQ,313
2025-08-27,11:00,JB Sentral,Woodlands CIQ,178
2025-08-27,11:00,Woodlands CIQ,JB Sentral,324
2025-08-27,12:00,JB Sentral,Woodlands CIQ,149
2025-08-27,12:00,Woodlands CIQ,JB Sentral,320
2025-08-27,13:00,Woodlands CIQ,JB Sentral,111
2025-08-27,14:00,JB Sentral,Woodlands CIQ,188
2025-08-27,15:00,JB Sentral,Woodlands CIQ,318
2025-08-27,15:00,Woodlands CIQ,JB Sentral,111
2025-08-27,16:00,JB Sentral,Woodlands CIQ,320
2025-08-27,16:00,Woodlands CIQ,JB Sentral,107
2025-08-27,17:00,JB Sentral,Woodlands CIQ,320
2025-08-27,17:00,Woodlands CIQ,JB Sentral,190
2025-08-27,18:00,Woodlands CIQ,JB Sentral,320
2025-08-27,19:00,JB Sentral,Woodlands CIQ,320
2025-08-27,20:00,JB Sentral,Woodlands CIQ,321
2025-08-27,20:00,Woodlands CIQ,JB Sentral,320
2025-08-27,21:00,JB Sentral,Woodlands CIQ,322
2025-08-27,21:00,Woodlands CIQ,JB Sentral,320
2025-08-27,22:00,JB Sentral,Woodlands CIQ,205
2025-08-27,22:00,Woodlands CIQ,JB Sentral,151
2025-08-27,23:00,Woodlands CIQ,JB Sentral,36
2025-08-28,05:00,JB Sentral,Woodlands CIQ,640
2025-08-28,06:00,JB Sentral,Woodlands CIQ,640
2025-08-28,07:00,JB Sentral,Woodlands CIQ,640
2025-08-28,08:00,JB Sentral,Woodlands CIQ,320
2025-08-28,08:00,Woodlands CIQ,JB Sentral,328
2025-08-28,09:00,Woodlands CIQ,JB Sentral,323
2025-08-28,10:00,JB Sentral,Woodlands CIQ,297
2025-08-28,11:00,JB Sentral,Woodlands CIQ,197
2025-08-28,11:00,Woodlands CIQ,JB Sentral,323
2025-08-28,12:00,JB Sentral,Woodlands CIQ,177
2025-08-28,12:00,Woodlands CIQ,JB Sentral,323
2025-08-28,13:00,Woodlands CIQ,JB Sentral,310
2025-08-28,14:00,JB Sentral,Woodlands CIQ,193
2025-08-28,15:00,JB Sentral,Woodlands CIQ,282
2025-08-28,15:00,Woodlands CIQ,JB Sentral,164
2025-08-28,16:00,JB Sentral,Woodlands CIQ,322
2025-08-28,16:00,Woodlands CIQ,JB Sentral,170
2025-08-28,17:00,JB Sentral,Woodlands CIQ,322
2025-08-28,17:00,Woodlands CIQ,JB Sentral,293
2025-08-28,18:00,Woodlands CIQ,JB Sentral,318
2025-08-28,19:00,JB Sentral,Woodlands CIQ,322
2025-08-28,20:00,JB Sentral,Woodlands CIQ,321
2025-08-28,20:00,Woodlands CIQ,JB Sentral,321
2025-08-28,21:00,JB Sentral,Woodlands CIQ,323
2025-08-28,21:00,Woodlands CIQ,JB Sentral,322
2025-08-28,22:00,JB Sentral,Woodlands CIQ,320
2025-08-28,22:00,Woodlands CIQ,JB Sentral,320
2025-08-28,23:00,Woodlands CIQ,JB Sentral,106
2025-08-29,05:00,JB Sentral,Woodlands CIQ,640
2025-08-29,06:00,JB Sentral,Woodlands CIQ,640
2025-08-29,07:00,JB Sentral,Woodlands CIQ,639
2025-08-29,08:00,JB Sentral,Woodlands CIQ,320
2025-08-29,08:00,Woodlands CIQ,JB Sentral,324
2025-08-29,09:00,Woodlands CIQ,JB Sentral,324
2025-08-29,10:00,JB Sentral,Woodlands CIQ,269
2025-08-29,11:00,JB Sentral,Woodlands CIQ,156
2025-08-29,11:00,Woodlands CIQ,JB Sentral,324
2025-08-29,12:00,JB Sentral,Woodlands CIQ,186
2025-08-29,12:00,Woodlands CIQ,JB Sentral,327
2025-08-29,13:00,Woodlands CIQ,JB Sentral,323
2025-08-29,14:00,JB Sentral,Woodlands CIQ,186
2025-08-29,15:00,JB Sentral,Woodlands CIQ,323
2025-08-29,15:00,Woodlands CIQ,JB Sentral,326
2025-08-29,16:00,JB Sentral,Woodlands CIQ,322
2025-08-29,16:00,Woodlands CIQ,JB Sentral,325
2025-08-29,17:00,JB Sentral,Woodlands CIQ,321
2025-08-29,17:00,Woodlands CIQ,JB Sentral,323
2025-08-29,18:00,Woodlands CIQ,JB Sentral,322
2025-08-29,19:00,JB Sentral,Woodlands CIQ,320
2025-08-29,20:00,JB Sentral,Woodlands CIQ,320
2025-08-29,20:00,Woodlands CIQ,JB Sentral,321
2025-08-29,21:00,JB Sentral,Woodlands CIQ,322
2025-08-29,21:00,Woodlands CIQ,JB Sentral,323
2025-08-29,22:00,JB Sentral,Woodlands CIQ,320
2025-08-29,22:00,Woodlands CIQ,JB Sentral,324
2025-08-29,23:00,Woodlands CIQ,JB Sentral,320
2025-08-30,05:00,JB Sentral,Woodlands CIQ,164
2025-08-30,06:00,JB Sentral,Woodlands CIQ,306
2025-08-30,07:00,JB Sentral,Woodlands CIQ,594
2025-08-30,08:00,JB Sentral,Woodlands CIQ,322
2025-08-30,08:00,Woodlands CIQ,JB Sentral,325
2025-08-30,09:00,Woodlands CIQ,JB Sentral,320
2025-08-30,10:00,JB Sentral,Woodlands CIQ,327
2025-08-30,11:00,JB Sentral,Woodlands CIQ,324
2025-08-30,11:00,Woodlands CIQ,JB Sentral,323
2025-08-30,12:00,JB Sentral,Woodlands CIQ,322
2025-08-30,12:00,Woodlands CIQ,JB Sentral,320
2025-08-30,13:00,Woodlands CIQ,JB Sentral,323
2025-08-30,14:00,JB Sentral,Woodlands CIQ,323
2025-08-30,15:00,JB Sentral,Woodlands CIQ,321
2025-08-30,15:00,Woodlands CIQ,JB Sentral,326
2025-08-30,16:00,JB Sentral,Woodlands CIQ,323
2025-08-30,16:00,Woodlands CIQ,JB Sentral,322
2025-08-30,17:00,JB Sentral,Woodlands CIQ,324
2025-08-30,17:00,Woodlands CIQ,JB Sentral,324
2025-08-30,18:00,Woodlands CIQ,JB Sentral,322
2025-08-30,19:00,JB Sentral,Woodlands CIQ,320
2025-08-30,20:00,JB Sentral,Woodlands CIQ,317
2025-08-30,20:00,Woodlands CIQ,JB Sentral,254
2025-08-30,21:00,JB Sentral,Woodlands CIQ,321
2025-08-30,21:00,Woodlands CIQ,JB Sentral,221
2025-08-30,22:00,JB Sentral,Woodlands CIQ,320
2025-08-30,22:00,Woodlands CIQ,JB Sentral,210
2025-08-30,23:00,Woodlands CIQ,JB Sentral,97
2025-08-31,05:00,JB Sentral,Woodlands CIQ,100
2025-08-31,06:00,JB Sentral,Woodlands CIQ,142
2025-08-31,07:00,JB Sentral,Woodlands CIQ,527
2025-08-31,08:00,JB Sentral,Woodlands CIQ,322
2025-08-31,08:00,Woodlands CIQ,JB Sentral,319
2025-08-31,09:00,Woodlands CIQ,JB Sentral,322
2025-08-31,10:00,JB Sentral,Woodlands CIQ,322
2025-08-31,11:00,JB Sentral,Woodlands CIQ,324
2025-08-31,11:00,Woodlands CIQ,JB Sentral,322
2025-08-31,12:00,JB Sentral,Woodlands CIQ,325
2025-08-31,12:00,Woodlands CIQ,JB Sentral,321
2025-08-31,13:00,Woodlands CIQ,JB Sentral,204
2025-08-31,14:00,JB Sentral,Woodlands CIQ,322
2025-08-31,15:00,JB Sentral,Woodlands CIQ,323
2025-08-31,15:00,Woodlands CIQ,JB Sentral,168
2025-08-31,16:00,JB Sentral,Woodlands CIQ,321
2025-08-31,16:00,Woodlands CIQ,JB Sentral,124
2025-08-31,17:00,JB Sentral,Woodlands CIQ,322
2025-08-31,17:00,Woodlands CIQ,JB Sentral,130
2025-08-31,18:00,Woodlands CIQ,JB Sentral,140
2025-08-31,19:00,JB Sentral,Woodlands CIQ,323
2025-08-31,20:00,JB Sentral,Woodlands CIQ,320
2025-08-31,20:00,Woodlands CIQ,JB Sentral,121
2025-08-31,21:00,JB Sentral,Woodlands CIQ,322
2025-08-31,21:00,Woodlands CIQ,JB Sentral,152
2025-08-31,22:00,JB Sentral,Woodlands CIQ,318
2025-08-31,22:00,Woodlands CIQ,JB Sentral,213
2025-08-31,23:00,Woodlands CIQ,JB Sentral,55
2025-09-01,05:00,JB Sentral,Woodlands CIQ,640
2025-09-01,06:00,JB Sentral,Woodlands CIQ,640
2025-09-01,07:00,JB Sentral,Woodlands CIQ,640
2025-09-01,08:00,JB Sentral,Woodlands CIQ,320
2025-09-01,08:00,Woodlands CIQ,JB Sentral,288
2025-09-01,09:00,Woodlands CIQ,JB Sentral,320
2025-09-01,10:00,JB Sentral,Woodlands CIQ,322
2025-09-01,11:00,JB Sentral,Woodlands CIQ,323
2025-09-01,11:00,Woodlands CIQ,JB Sentral,321
2025-09-01,12:00,JB Sentral,Woodlands CIQ,324
2025-09-01,12:00,Woodlands CIQ,JB Sentral,319
2025-09-01,13:00,Woodlands CIQ,JB Sentral,260
2025-09-01,15:00,JB Sentral,Woodlands CIQ,327
2025-09-01,16:00,JB Sentral,Woodlands CIQ,326
2025-09-01,16:00,Woodlands CIQ,JB Sentral,232
2025-09-01,17:00,JB Sentral,Woodlands CIQ,323
2025-09-01,17:00,Woodlands CIQ,JB Sentral,257
2025-09-01,18:00,Woodlands CIQ,JB Sentral,320
2025-09-01,19:00,JB Sentral,Woodlands CIQ,324
2025-09-01,20:00,JB Sentral,Woodlands CIQ,320
2025-09-01,20:00,Woodlands CIQ,JB Sentral,320
2025-09-01,21:00,JB Sentral,Woodlands CIQ,321
2025-09-01,21:00,Woodlands CIQ,JB Sentral,294
2025-09-01,22:00,JB Sentral,Woodlands CIQ,319
2025-09-01,22:00,Woodlands CIQ,JB Sentral,115
2025-09-01,23:00,Woodlands CIQ,JB Sentral,22
2025-09-02,05:00,JB Sentral,Woodlands CIQ,640
2025-09-02,06:00,JB Sentral,Woodlands CIQ,640
2025-09-02,07:00,JB Sentral,Woodlands CIQ,640
2025-09-02,08:00,JB Sentral,Woodlands CIQ,320
2025-09-02,08:00,Woodlands CIQ,JB Sentral,322
2025-09-02,09:00,Woodlands CIQ,JB Sentral,321
2025-09-02,10:00,JB Sentral,Woodlands CIQ,324
2025-09-02,11:00,JB Sentral,Woodlands CIQ,201
2025-09-02,11:00,Woodlands CIQ,JB Sentral,324
2025-09-02,12:00,JB Sentral,Woodlands CIQ,146
2025-09-02,12:00,Woodlands CIQ,JB Sentral,310
2025-09-02,13:00,Woodlands CIQ,JB Sentral,122
2025-09-02,14:00,JB Sentral,Woodlands CIQ,186
2025-09-02,15:00,JB Sentral,Woodlands CIQ,321
2025-09-02,15:00,Woodlands CIQ,JB Sentral,93
2025-09-02,16:00,JB Sentral,Woodlands CIQ,321
2025-09-02,16:00,Woodlands CIQ,JB Sentral,117
2025-09-02,17:00,JB Sentral,Woodlands CIQ,323
2025-09-02,17:00,Woodlands CIQ,JB Sentral,163
2025-09-02,18:00,Woodlands CIQ,JB Sentral,320
2025-09-02,19:00,JB Sentral,Woodlands CIQ,323
2025-09-02,20:00,JB Sentral,Woodlands CIQ,321
2025-09-02,20:00,Woodlands CIQ,JB Sentral,320
2025-09-02,21:00,JB Sentral,Woodlands CIQ,321
2025-09-02,21:00,Woodlands CIQ,JB Sentral,238
2025-09-02,22:00,JB Sentral,Woodlands CIQ,195
2025-09-02,22:00,Woodlands CIQ,JB Sentral,147
2025-09-02,23:00,Woodlands CIQ,JB Sentral,28
2025-09-03,05:00,JB Sentral,Woodlands CIQ,640
2025-09-03,06:00,JB Sentral,Woodlands CIQ,640
2025-09-03,07:00,JB Sentral,Woodlands CIQ,639
2025-09-03,08:00,JB Sentral,Woodlands CIQ,320
2025-09-03,08:00,Woodlands CIQ,JB Sentral,322
2025-09-03,09:00,Woodlands CIQ,JB Sentral,321
2025-09-03,10:00,JB Sentral,Woodlands CIQ,312
2025-09-03,11:00,JB Sentral,Woodlands CIQ,199
2025-09-03,11:00,Woodlands CIQ,JB Sentral,323
2025-09-03,12:00,JB Sentral,Woodlands CIQ,162
2025-09-03,12:00,Woodlands CIQ,JB Sentral,323
2025-09-03,13:00,Woodlands CIQ,JB Sentral,166
2025-09-03,14:00,JB Sentral,Woodlands CIQ,182
2025-09-03,15:00,JB Sentral,Woodlands CIQ,322
2025-09-03,15:00,Woodlands CIQ,JB Sentral,119
2025-09-03,16:00,JB Sentral,Woodlands CIQ,321
2025-09-03,16:00,Woodlands CIQ,JB Sentral,111
2025-09-03,17:00,JB Sentral,Woodlands CIQ,322
2025-09-03,17:00,Woodlands CIQ,JB Sentral,204
2025-09-03,18:00,Woodlands CIQ,JB Sentral,320
2025-09-03,19:00,JB Sentral,Woodlands CIQ,321
2025-09-03,20:00,JB Sentral,Woodlands CIQ,323
2025-09-03,20:00,Woodlands CIQ,JB Sentral,320
2025-09-03,21:00,JB Sentral,Woodlands CIQ,323
2025-09-03,21:00,Woodlands CIQ,JB Sentral,321
2025-09-03,22:00,JB Sentral,Woodlands CIQ,217
2025-09-03,22:00,Woodlands CIQ,JB Sentral,188
2025-09-03,23:00,Woodlands CIQ,JB Sentral,41
2025-09-04,05:00,JB Sentral,Woodlands CIQ,640
2025-09-04,06:00,JB Sentral,Woodlands CIQ,640
2025-09-04,07:00,JB Sentral,Woodlands CIQ,640
2025-09-04,08:00,JB Sentral,Woodlands CIQ,320
2025-09-04,08:00,Woodlands CIQ,JB Sentral,325
2025-09-04,09:00,Woodlands CIQ,JB Sentral,328
2025-09-04,11:00,JB Sentral,Woodlands CIQ,243
2025-09-04,12:00,JB Sentral,Woodlands CIQ,162
2025-09-04,12:00,Woodlands CIQ,JB Sentral,322
2025-09-04,13:00,Woodlands CIQ,JB Sentral,332
2025-09-04,14:00,JB Sentral,Woodlands CIQ,149
2025-09-04,15:00,JB Sentral,Woodlands CIQ,322
2025-09-04,15:00,Woodlands CIQ,JB Sentral,327
2025-09-04,16:00,JB Sentral,Woodlands CIQ,321
2025-09-04,16:00,Woodlands CIQ,JB Sentral,329
2025-09-04,17:00,JB Sentral,Woodlands CIQ,323
2025-09-04,17:00,Woodlands CIQ,JB Sentral,333
2025-09-04,18:00,Woodlands CIQ,JB Sentral,321
2025-09-04,19:00,JB Sentral,Woodlands CIQ,321
2025-09-04,20:00,JB Sentral,Woodlands CIQ,322
2025-09-04,20:00,Woodlands CIQ,JB Sentral,320
2025-09-04,21:00,JB Sentral,Woodlands CIQ,321
2025-09-04,21:00,Woodlands CIQ,JB Sentral,328
2025-09-04,22:00,JB Sentral,Woodlands CIQ,263
2025-09-04,22:00,Woodlands CIQ,JB Sentral,326
2025-09-04,23:00,Woodlands CIQ,JB Sentral,318
2025-09-05,05:00,JB Sentral,Woodlands CIQ,630
2025-09-05,06:00,JB Sentral,Woodlands CIQ,640
2025-09-05,07:00,JB Sentral,Woodlands CIQ,640
2025-09-05,08:00,JB Sentral,Woodlands CIQ,321
2025-09-05,08:00,Woodlands CIQ,JB Sentral,327
2025-09-05,09:00,Woodlands CIQ,JB Sentral,326
2025-09-05,10:00,JB Sentral,Woodlands CIQ,321
2025-09-05,11:00,JB Sentral,Woodlands CIQ,278
2025-09-05,11:00,Woodlands CIQ,JB Sentral,326
2025-09-05,12:00,JB Sentral,Woodlands CIQ,178
2025-09-05,12:00,Woodlands CIQ,JB Sentral,331
2025-09-05,13:00,Woodlands CIQ,JB Sentral,332
2025-09-05,14:00,JB Sentral,Woodlands CIQ,227
2025-09-05,15:00,JB Sentral,Woodlands CIQ,325
2025-09-05,15:00,Woodlands CIQ,JB Sentral,321
2025-09-05,16:00,JB Sentral,Woodlands CIQ,323
2025-09-05,16:00,Woodlands CIQ,JB Sentral,324
2025-09-05,17:00,JB Sentral,Woodlands CIQ,324
2025-09-05,17:00,Woodlands CIQ,JB Sentral,323
2025-09-05,18:00,Woodlands CIQ,JB Sentral,320
2025-09-05,19:00,JB Sentral,Woodlands CIQ,322
2025-09-05,20:00,JB Sentral,Woodlands CIQ,324
2025-09-05,20:00,Woodlands CIQ,JB Sentral,320
2025-09-05,21:00,JB Sentral,Woodlands CIQ,321
2025-09-05,21:00,Woodlands CIQ,JB Sentral,321
2025-09-05,22:00,JB Sentral,Woodlands CIQ,321
2025-09-05,22:00,Woodlands CIQ,JB Sentral,320
2025-09-05,23:00,Woodlands CIQ,JB Sentral,321
2025-09-06,05:00,JB Sentral,Woodlands CIQ,147
2025-09-06,06:00,JB Sentral,Woodlands CIQ,309
2025-09-06,07:00,JB Sentral,Woodlands CIQ,488
2025-09-06,08:00,JB Sentral,Woodlands CIQ,326
2025-09-06,08:00,Woodlands CIQ,JB Sentral,323
2025-09-06,09:00,Woodlands CIQ,JB Sentral,322
2025-09-06,10:00,JB Sentral,Woodlands CIQ,323
2025-09-06,11:00,JB Sentral,Woodlands CIQ,280
2025-09-06,11:00,Woodlands CIQ,JB Sentral,324
2025-09-06,12:00,JB Sentral,Woodlands CIQ,328
2025-09-06,12:00,Woodlands CIQ,JB Sentral,321
2025-09-06,13:00,Woodlands CIQ,JB Sentral,324
2025-09-06,14:00,JB Sentral,Woodlands CIQ,329
2025-09-06,15:00,JB Sentral,Woodlands CIQ,329
2025-09-06,15:00,Woodlands CIQ,JB Sentral,324
2025-09-06,16:00,JB Sentral,Woodlands CIQ,328
2025-09-06,16:00,Woodlands CIQ,JB Sentral,324
2025-09-06,17:00,JB Sentral,Woodlands CIQ,325
2025-09-06,17:00,Woodlands CIQ,JB Sentral,323
2025-09-06,18:00,Woodlands CIQ,JB Sentral,322
2025-09-06,19:00,JB Sentral,Woodlands CIQ,325
2025-09-06,20:00,JB Sentral,Woodlands CIQ,320
2025-09-06,20:00,Woodlands CIQ,JB Sentral,323
2025-09-06,21:00,JB Sentral,Woodlands CIQ,322
2025-09-06,21:00,Woodlands CIQ,JB Sentral,325
2025-09-06,22:00,JB Sentral,Woodlands CIQ,320
2025-09-06,22:00,Woodlands CIQ,JB Sentral,228
2025-09-06,23:00,Woodlands CIQ,JB Sentral,116
2025-09-07,05:00,JB Sentral,Woodlands CIQ,103
2025-09-07,06:00,JB Sentral,Woodlands CIQ,131
2025-09-07,07:00,JB Sentral,Woodlands CIQ,407
2025-09-07,08:00,JB Sentral,Woodlands CIQ,324
2025-09-07,08:00,Woodlands CIQ,JB Sentral,326
2025-09-07,09:00,Woodlands CIQ,JB Sentral,324
2025-09-07,10:00,JB Sentral,Woodlands CIQ,325
2025-09-07,11:00,JB Sentral,Woodlands CIQ,330
2025-09-07,11:00,Woodlands CIQ,JB Sentral,326
2025-09-07,12:00,JB Sentral,Woodlands CIQ,330
2025-09-07,12:00,Woodlands CIQ,JB Sentral,326
2025-09-07,13:00,Woodlands CIQ,JB Sentral,325
2025-09-07,14:00,JB Sentral,Woodlands CIQ,323
2025-09-07,15:00,JB Sentral,Woodlands CIQ,324
2025-09-07,15:00,Woodlands CIQ,JB Sentral,323
2025-09-07,16:00,JB Sentral,Woodlands CIQ,320
2025-09-07,16:00,Woodlands CIQ,JB Sentral,323
2025-09-07,17:00,JB Sentral,Woodlands CIQ,324
2025-09-07,17:00,Woodlands CIQ,JB Sentral,325
2025-09-07,18:00,Woodlands CIQ,JB Sentral,168
2025-09-07,19:00,JB Sentral,Woodlands CIQ,321
2025-09-07,20:00,JB Sentral,Woodlands CIQ,321
2025-09-07,20:00,Woodlands CIQ,JB Sentral,95
2025-09-07,21:00,JB Sentral,Woodlands CIQ,321
2025-09-07,21:00,Woodlands CIQ,JB Sentral,104
2025-09-07,22:00,JB Sentral,Woodlands CIQ,318
2025-09-07,22:00,Woodlands CIQ,JB Sentral,106
2025-09-07,23:00,Woodlands CIQ,JB Sentral,45
2025-09-08,05:00,JB Sentral,Woodlands CIQ,640
2025-09-08,06:00,JB Sentral,Woodlands CIQ,640
2025-09-08,07:00,JB Sentral,Woodlands CIQ,640
2025-09-08,08:00,JB Sentral,Woodlands CIQ,320
2025-09-08,08:00,Woodlands CIQ,JB Sentral,324
2025-09-08,09:00,Woodlands CIQ,JB Sentral,323
2025-09-08,10:00,JB Sentral,Woodlands CIQ,320
2025-09-08,11:00,JB Sentral,Woodlands CIQ,328
2025-09-08,11:00,Woodlands CIQ,JB Sentral,328
2025-09-08,12:00,JB Sentral,Woodlands CIQ,326
2025-09-08,12:00,Woodlands CIQ,JB Sentral,323
2025-09-08,13:00,Woodlands CIQ,JB Sentral,323
2025-09-08,15:00,JB Sentral,Woodlands CIQ,330
2025-09-08,16:00,JB Sentral,Woodlands CIQ,327
2025-09-08,16:00,Woodlands CIQ,JB Sentral,324
2025-09-08,17:00,JB Sentral,Woodlands CIQ,326
2025-09-08,17:00,Woodlands CIQ,JB Sentral,174
2025-09-08,18:00,Woodlands CIQ,JB Sentral,321
2025-09-08,19:00,JB Sentral,Woodlands CIQ,323
2025-09-08,20:00,JB Sentral,Woodlands CIQ,326
2025-09-08,20:00,Woodlands CIQ,JB Sentral,320
2025-09-08,21:00,JB Sentral,Woodlands CIQ,320
2025-09-08,21:00,Woodlands CIQ,JB Sentral,256
2025-09-08,22:00,JB Sentral,Woodlands CIQ,322
2025-09-08,22:00,Woodlands CIQ,JB Sentral,159
2025-09-08,23:00,Woodlands CIQ,JB Sentral,48
2025-09-09,05:00,JB Sentral,Woodlands CIQ,640
2025-09-09,06:00,JB Sentral,Woodlands CIQ,640
2025-09-09,07:00,JB Sentral,Woodlands CIQ,640
2025-09-09,08:00,JB Sentral,Woodlands CIQ,320
2025-09-09,08:00,Woodlands CIQ,JB Sentral,321
2025-09-09,09:00,Woodlands CIQ,JB Sentral,324
2025-09-09,10:00,JB Sentral,Woodlands CIQ,321
2025-09-09,11:00,JB Sentral,Woodlands CIQ,323
2025-09-09,11:00,Woodlands CIQ,JB Sentral,324
2025-09-09,12:00,JB Sentral,Woodlands CIQ,327
2025-09-09,12:00,Woodlands CIQ,JB Sentral,320
2025-09-09,13:00,Woodlands CIQ,JB Sentral,323
2025-09-09,14:00,JB Sentral,Woodlands CIQ,325
2025-09-09,15:00,JB Sentral,Woodlands CIQ,325
2025-09-09,15:00,Woodlands CIQ,JB Sentral,330
2025-09-09,16:00,JB Sentral,Woodlands CIQ,322
2025-09-09,16:00,Woodlands CIQ,JB Sentral,123
2025-09-09,17:00,JB Sentral,Woodlands CIQ,325
2025-09-09,17:00,Woodlands CIQ,JB Sentral,230
2025-09-09,18:00,Woodlands CIQ,JB Sentral,320
2025-09-09,19:00,JB Sentral,Woodlands CIQ,321
2025-09-09,20:00,JB Sentral,Woodlands CIQ,321
2025-09-09,20:00,Woodlands CIQ,JB Sentral,320
2025-09-09,21:00,JB Sentral,Woodlands CIQ,322
2025-09-09,21:00,Woodlands CIQ,JB Sentral,321
2025-09-09,22:00,JB Sentral,Woodlands CIQ,323
2025-09-09,22:00,Woodlands CIQ,JB Sentral,129
2025-09-09,23:00,Woodlands CIQ,JB Sentral,55
2025-09-10,05:00,JB Sentral,Woodlands CIQ,640
2025-09-10,06:00,JB Sentral,Woodlands CIQ,640
2025-09-10,07:00,JB Sentral,Woodlands CIQ,640
2025-09-10,08:00,JB Sentral,Woodlands CIQ,320
2025-09-10,08:00,Woodlands CIQ,JB Sentral,322
2025-09-10,09:00,Woodlands CIQ,JB Sentral,322
2025-09-10,10:00,JB Sentral,Woodlands CIQ,321
2025-09-10,11:00,JB Sentral,Woodlands CIQ,285
2025-09-10,11:00,Woodlands CIQ,JB Sentral,327
2025-09-10,12:00,JB Sentral,Woodlands CIQ,328
2025-09-10,12:00,Woodlands CIQ,JB Sentral,323
2025-09-10,13:00,Woodlands CIQ,JB Sentral,322
2025-09-10,14:00,JB Sentral,Woodlands CIQ,322
2025-09-10,15:00,JB Sentral,Woodlands CIQ,323
2025-09-10,15:00,Woodlands CIQ,JB Sentral,324
2025-09-10,16:00,JB Sentral,Woodlands CIQ,321
2025-09-10,16:00,Woodlands CIQ,JB Sentral,180
2025-09-10,17:00,JB Sentral,Woodlands CIQ,320
2025-09-10,17:00,Woodlands CIQ,JB Sentral,299
2025-09-10,18:00,Woodlands CIQ,JB Sentral,320
2025-09-10,19:00,JB Sentral,Woodlands CIQ,321
2025-09-10,20:00,JB Sentral,Woodlands CIQ,323
2025-09-10,20:00,Woodlands CIQ,JB Sentral,320
2025-09-10,21:00,JB Sentral,Woodlands CIQ,321
2025-09-10,21:00,Woodlands CIQ,JB Sentral,320
2025-09-10,22:00,JB Sentral,Woodlands CIQ,321
2025-09-10,22:00,Woodlands CIQ,JB Sentral,151
2025-09-10,23:00,Woodlands CIQ,JB Sentral,58
2025-09-11,05:00,JB Sentral,Woodlands CIQ,640
2025-09-11,06:00,JB Sentral,Woodlands CIQ,640
2025-09-11,07:00,JB Sentral,Woodlands CIQ,640
2025-09-11,08:00,JB Sentral,Woodlands CIQ,320
2025-09-11,08:00,Woodlands CIQ,JB Sentral,320
2025-09-11,09:00,Woodlands CIQ,JB Sentral,323
2025-09-11,11:00,JB Sentral,Woodlands CIQ,324
2025-09-11,12:00,JB Sentral,Woodlands CIQ,326
2025-09-11,12:00,Woodlands CIQ,JB Sentral,326
2025-09-11,13:00,Woodlands CIQ,JB Sentral,326
2025-09-11,14:00,JB Sentral,Woodlands CIQ,324
2025-09-11,15:00,JB Sentral,Woodlands CIQ,327
2025-09-11,15:00,Woodlands CIQ,JB Sentral,321
2025-09-11,16:00,JB Sentral,Woodlands CIQ,323
2025-09-11,16:00,Woodlands CIQ,JB Sentral,260
2025-09-11,17:00,JB Sentral,Woodlands CIQ,320
2025-09-11,17:00,Woodlands CIQ,JB Sentral,320
2025-09-11,18:00,Woodlands CIQ,JB Sentral,310
2025-09-11,19:00,JB Sentral,Woodlands CIQ,318
2025-09-11,20:00,JB Sentral,Woodlands CIQ,319
2025-09-11,20:00,Woodlands CIQ,JB Sentral,320
2025-09-11,21:00,JB Sentral,Woodlands CIQ,321
2025-09-11,21:00,Woodlands CIQ,JB Sentral,320
2025-09-11,22:00,JB Sentral,Woodlands CIQ,318
2025-09-11,22:00,Woodlands CIQ,JB Sentral,322
2025-09-11,23:00,Woodlands CIQ,JB Sentral,90
2025-09-12,05:00,JB Sentral,Woodlands CIQ,640
2025-09-12,06:00,JB Sentral,Woodlands CIQ,640
2025-09-12,07:00,JB Sentral,Woodlands CIQ,640
2025-09-12,08:00,JB Sentral,Woodlands CIQ,320
