od_pair,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Serdang → Klang,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,2.0,10.0,17.0,14.0,11.0,4.0,26.0,25.0,24.0,21.0,46.0,39.0,22.0,18.0,10.0,4.0
Serdang → Kuala Kubu Bharu,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,7.0,1.0,14.0,2.0,6.0,3.0,7.0,6.0,20.0,3.0,4.0,3.0,0.0,2.0
Serdang → Kuala Lumpur,1.0,0.0,0.0,1.0,0.0,5.0,44.0,230.0,961.0,179.0,179.0,177.0,180.0,134.0,173.0,94.0,102.0,129.0,73.0,46.0,52.0,35.0,12.0,6.0
Serdang → Kuang,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,0.0,2.0,1.0,4.0,1.0,4.0,3.0,7.0,30.0,0.0,2.0,1.0,1.0
Serdang → Labu,8.0,0.0,0.0,0.0,0.0,0.0,35.0,41.0,36.0,32.0,14.0,18.0,46.0,37.0,54.0,39.0,76.0,50.0,169.0,337.0,73.0,45.0,34.0,17.0
Serdang → Midvalley,3.0,10.0,2.0,1.0,1.0,3.0,1860.0,5705.0,7587.0,9148.0,3760.0,1311.0,872.0,990.0,787.0,652.0,574.0,519.0,484.0,343.0,104.0,65.0,38.0,21.0
Serdang → Nilai,44.0,2.0,0.0,0.0,1.0,7.0,131.0,126.0,245.0,182.0,106.0,216.0,210.0,155.0,291.0,207.0,398.0,269.0,529.0,620.0,268.0,264.0,163.0,168.0
Serdang → Padang Jawa,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,6.0,4.0,8.0,8.0,3.0,9.0,4.0,0.0
Serdang → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,8.0,0.0,11.0,7.0,0.0,0.0
Serdang → Pelabuhan Klang Selatan,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,3.0,3.0,4.0,3.0,3.0,1.0,7.0,2.0,3.0,11.0,4.0,13.0,6.0,1.0
Serdang → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serdang → Petaling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,1.0,2.0,0.0,0.0
Serdang → Pulau Sebang (Tampin),7.0,7.0,1.0,14.0,1.0,18.0,205.0,204.0,140.0,167.0,270.0,79.0,185.0,180.0,281.0,315.0,356.0,330.0,341.0,291.0,252.0,78.0,49.0,28.0
Serdang → Putra,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,70.0,52.0,60.0,43.0,35.0,42.0,35.0,22.0,19.0,25.0,29.0,10.0,22.0,27.0,4.0,3.0
Serdang → Rasa,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,11.0,2.0,7.0,8.0,5.0,5.0,14.0,11.0,12.0,3.0,3.0,0.0,7.0,0.0
Serdang → Rawang,0.0,1.0,0.0,3.0,0.0,1.0,17.0,26.0,18.0,33.0,42.0,24.0,51.0,45.0,60.0,53.0,59.0,35.0,65.0,68.0,38.0,20.0,7.0,3.0
Serdang → Rembau,1.0,2.0,0.0,0.0,1.0,0.0,65.0,54.0,34.0,39.0,73.0,38.0,63.0,59.0,97.0,78.0,130.0,58.0,146.0,116.0,223.0,57.0,55.0,6.0
Serdang → Salak Selatan,0.0,0.0,0.0,0.0,0.0,0.0,13.0,95.0,106.0,38.0,22.0,13.0,11.0,6.0,22.0,20.0,23.0,37.0,50.0,20.0,13.0,9.0,8.0,1.0
Serdang → Segambut,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,74.0,17.0,5.0,4.0,4.0,2.0,3.0,7.0,4.0,11.0,2.0,2.0,9.0,5.0,1.0,0.0
Serdang → Senawang,32.0,5.0,2.0,0.0,0.0,4.0,132.0,117.0,88.0,82.0,68.0,105.0,121.0,159.0,179.0,150.0,212.0,152.0,281.0,416.0,258.0,216.0,149.0,80.0
Serdang → Sentul,5.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,24.0,20.0,32.0,30.0,17.0,14.0,30.0,31.0,44.0,23.0,40.0,19.0,48.0,52.0,36.0,139.0
Serdang → Seputeh,0.0,0.0,0.0,0.0,0.0,2.0,27.0,69.0,119.0,30.0,10.0,7.0,12.0,6.0,15.0,15.0,9.0,5.0,12.0,12.0,5.0,1.0,2.0,2.0
Serdang → Serdang,0.0,1.0,0.0,2.0,0.0,0.0,14.0,16.0,13.0,6.0,9.0,15.0,22.0,34.0,19.0,12.0,23.0,21.0,29.0,24.0,12.0,8.0,11.0,2.0
Serdang → Seremban,139.0,14.0,4.0,1.0,3.0,25.0,554.0,531.0,558.0,864.0,526.0,1075.0,1077.0,964.0,1368.0,914.0,1359.0,926.0,1291.0,1258.0,850.0,807.0,616.0,309.0
Serdang → Serendah,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,5.0,3.0,1.0,5.0,6.0,3.0,3.0,3.0,5.0,18.0,6.0,2.0,5.0,3.0,1.0
Serdang → Seri Setia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,25.0,2.0,3.0,0.0,0.0,0.0
Serdang → Setia Jaya,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,10.0,38.0,53.0,15.0,4.0,0.0,0.0
Serdang → Shah Alam,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,6.0,2.0,3.0,3.0,6.0,5.0,6.0,11.0,39.0,21.0,3.0,6.0,13.0,0.0
Serdang → Subang Jaya,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0
Serdang → Sungai Buloh,0.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,2.0,6.0,8.0,17.0,11.0,8.0,16.0,10.0,8.0,12.0,12.0,9.0,10.0,4.0,1.0,0.0
Serdang → Sungai Gadut,71.0,4.0,0.0,0.0,0.0,2.0,87.0,68.0,79.0,91.0,81.0,91.0,159.0,141.0,176.0,113.0,191.0,167.0,188.0,190.0,114.0,114.0,90.0,52.0
Serdang → Taman Wahyu,0.0,0.0,0.0,0.0,2.0,0.0,8.0,14.0,14.0,3.0,11.0,25.0,14.0,28.0,14.0,13.0,15.0,21.0,57.0,61.0,44.0,15.0,17.0,7.0
Serdang → Tanjong Malim,2.0,3.0,1.0,6.0,0.0,2.0,9.0,10.0,20.0,26.0,16.0,28.0,39.0,30.0,27.0,20.0,32.0,34.0,24.0,23.0,12.0,25.0,7.0,5.0
Serdang → Telok Gadong,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,8.0,3.0,0.0
Serdang → Telok Pulai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,8.0,4.0,2.0,0.0
Serdang → Tiroi,13.0,0.0,1.0,0.0,0.0,2.0,48.0,38.0,30.0,45.0,25.0,66.0,42.0,77.0,101.0,80.0,115.0,94.0,164.0,184.0,74.0,115.0,83.0,51.0
Serdang → UKM,1.0,0.0,0.0,0.0,1.0,0.0,50.0,81.0,334.0,84.0,93.0,98.0,47.0,60.0,94.0,79.0,187.0,176.0,397.0,338.0,125.0,97.0,88.0,33.0
Serdang → Unknown,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,8.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,4.0,7.0,8.0,1.0,2.0,3.0,0.0,0.0
Seremban → Abdullah Hukum,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,18.0,16.0,4.0,16.0,14.0,12.0,10.0,15.0,8.0,3.0,3.0,1.0,0.0,0.0
Seremban → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Seremban → Bandar Tasek Selatan,52.0,29.0,16.0,11.0,68.0,310.0,2512.0,6802.0,3831.0,2744.0,3123.0,3389.0,2599.0,2202.0,3076.0,3828.0,3869.0,3581.0,3425.0,2476.0,2567.0,2529.0,1110.0,306.0
Seremban → Bangi,8.0,5.0,0.0,4.0,2.0,17.0,206.0,349.0,293.0,336.0,368.0,285.0,296.0,386.0,402.0,702.0,717.0,656.0,697.0,240.0,524.0,232.0,132.0,4.0
Seremban → Bank Negara,0.0,0.0,0.0,0.0,20.0,77.0,261.0,1630.0,1808.0,483.0,310.0,243.0,180.0,157.0,117.0,85.0,113.0,89.0,83.0,66.0,42.0,47.0,30.0,18.0
Seremban → Batang Benar,10.0,1.0,1.0,0.0,1.0,13.0,197.0,224.0,138.0,146.0,179.0,147.0,218.0,276.0,359.0,417.0,572.0,543.0,513.0,284.0,229.0,119.0,32.0,2.0
Seremban → Batang Kali,2.0,0.0,2.0,0.0,1.0,3.0,2.0,11.0,6.0,18.0,21.0,15.0,14.0,37.0,16.0,15.0,17.0,18.0,46.0,25.0,10.0,10.0,15.0,8.0
Seremban → Batu Caves,147.0,61.0,10.0,11.0,57.0,149.0,605.0,788.0,839.0,833.0,624.0,588.0,677.0,576.0,619.0,641.0,735.0,677.0,835.0,916.0,686.0,533.0,517.0,145.0
Seremban → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,34.0,23.0,23.0,32.0,27.0,31.0,31.0,23.0,45.0,51.0,38.0,44.0,21.0,25.0,15.0,9.0
Seremban → Batu Tiga,1.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,10.0,8.0,16.0,13.0,13.0,25.0,35.0,31.0,38.0,35.0,38.0,14.0,8.0,12.0,9.0,5.0
Seremban → Bukit Badak,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,2.0,5.0,5.0,7.0,12.0,12.0,9.0,11.0,25.0,24.0,6.0,9.0,22.0,4.0
Seremban → Jalan Kastam,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,3.0,2.0,4.0,5.0,2.0,8.0,4.0,2.0
Seremban → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Seremban → KL Sentral,119.0,75.0,37.0,23.0,184.0,1384.0,8365.0,19861.0,21459.0,11918.0,8749.0,8131.0,7372.0,6742.0,6683.0,7678.0,7322.0,6660.0,6926.0,4997.0,3462.0,4170.0,2237.0,1223.0
Seremban → Kajang,37.0,25.0,10.0,8.0,105.0,599.0,6337.0,17070.0,6308.0,4788.0,4996.0,4635.0,5047.0,4227.0,3182.0,5235.0,4998.0,4350.0,4884.0,1887.0,3250.0,2745.0,1443.0,70.0
Seremban → Kajang 2,1.0,1.0,0.0,1.0,4.0,5.0,141.0,182.0,144.0,136.0,179.0,234.0,322.0,360.0,225.0,414.0,493.0,454.0,473.0,153.0,340.0,179.0,132.0,8.0
Seremban → Kampung Batu,10.0,3.0,0.0,0.0,3.0,19.0,94.0,103.0,143.0,134.0,148.0,122.0,149.0,180.0,262.0,203.0,332.0,286.0,237.0,244.0,181.0,142.0,125.0,96.0
Seremban → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,6.0,8.0,7.0,6.0,8.0,10.0,19.0,13.0,39.0,18.0,14.0,10.0,1.0,1.0
Seremban → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,2.0,15.0,12.0,12.0,7.0,4.0,5.0,16.0,2.0,6.0,3.0,6.0
Seremban → Kepong,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,17.0,15.0,14.0,23.0,15.0,20.0,16.0,16.0,20.0,21.0,16.0,16.0,10.0,7.0,7.0,0.0
Seremban → Kepong Sentral,0.0,1.0,0.0,0.0,1.0,2.0,5.0,1.0,18.0,9.0,18.0,27.0,23.0,26.0,26.0,16.0,26.0,22.0,18.0,18.0,31.0,9.0,6.0,0.0
Seremban → Klang,1.0,0.0,0.0,0.0,1.0,13.0,24.0,44.0,22.0,49.0,32.0,51.0,51.0,93.0,139.0,186.0,103.0,83.0,156.0,176.0,37.0,32.0,70.0,14.0
Seremban → Kuala Kubu Bharu,1.0,0.0,1.0,0.0,0.0,4.0,6.0,11.0,5.0,12.0,6.0,8.0,13.0,17.0,15.0,14.0,16.0,9.0,9.0,9.0,7.0,3.0,5.0,4.0
Seremban → Kuala Lumpur,2.0,1.0,2.0,3.0,12.0,51.0,201.0,498.0,1063.0,476.0,341.0,329.0,332.0,236.0,256.0,201.0,298.0,219.0,204.0,188.0,120.0,153.0,64.0,36.0
Seremban → Kuang,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,7.0,6.0,2.0,6.0,17.0,13.0,14.0,24.0,23.0,24.0,24.0,26.0,2.0,9.0,11.0,4.0
Seremban → Labu,1.0,0.0,0.0,0.0,0.0,6.0,49.0,70.0,20.0,63.0,87.0,113.0,61.0,116.0,109.0,144.0,118.0,237.0,95.0,138.0,267.0,34.0,2.0,3.0
Seremban → Midvalley,16.0,14.0,10.0,2.0,19.0,92.0,1559.0,4585.0,5050.0,4009.0,2815.0,2296.0,1275.0,1262.0,1155.0,1093.0,853.0,623.0,774.0,455.0,380.0,447.0,139.0,124.0
Seremban → Nilai,17.0,8.0,6.0,4.0,142.0,404.0,1382.0,2666.0,1409.0,1292.0,1194.0,1335.0,917.0,1528.0,1970.0,2299.0,1896.0,2956.0,1640.0,1391.0,1110.0,558.0,91.0,31.0
Seremban → Padang Jawa,1.0,1.0,0.0,0.0,1.0,0.0,28.0,23.0,11.0,11.0,11.0,8.0,6.0,22.0,51.0,81.0,33.0,31.0,145.0,104.0,26.0,26.0,33.0,3.0
Seremban → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,4.0,9.0,10.0,10.0,13.0,4.0,5.0,8.0,4.0,0.0
Seremban → Pelabuhan Klang Selatan,3.0,0.0,0.0,0.0,0.0,1.0,7.0,9.0,4.0,7.0,12.0,15.0,10.0,34.0,34.0,56.0,41.0,19.0,11.0,32.0,16.0,5.0,9.0,4.0
Seremban → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,1.0,4.0,10.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0
Seremban → Petaling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,2.0,2.0,0.0,11.0,4.0,6.0,2.0,3.0,7.0,8.0,6.0,6.0,1.0,0.0
Seremban → Pulau Sebang (Tampin),14.0,5.0,1.0,3.0,1.0,8.0,212.0,206.0,171.0,253.0,307.0,258.0,258.0,344.0,444.0,707.0,612.0,792.0,1034.0,823.0,372.0,176.0,66.0,32.0
Seremban → Putra,6.0,2.0,2.0,1.0,21.0,40.0,158.0,342.0,591.0,320.0,345.0,194.0,210.0,143.0,156.0,130.0,163.0,117.0,125.0,124.0,97.0,98.0,59.0,49.0
Seremban → Rasa,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,4.0,6.0,13.0,10.0,20.0,16.0,9.0,14.0,17.0,32.0,17.0,8.0,4.0,13.0,3.0
Seremban → Rawang,2.0,0.0,0.0,0.0,1.0,20.0,33.0,57.0,57.0,124.0,108.0,86.0,164.0,168.0,124.0,164.0,171.0,133.0,152.0,98.0,33.0,31.0,68.0,42.0
Seremban → Rembau,1.0,1.0,2.0,0.0,0.0,3.0,124.0,100.0,42.0,83.0,114.0,111.0,94.0,118.0,104.0,257.0,329.0,311.0,667.0,468.0,283.0,124.0,96.0,6.0
Seremban → Salak Selatan,1.0,2.0,2.0,0.0,1.0,16.0,160.0,163.0,174.0,243.0,291.0,203.0,124.0,136.0,189.0,239.0,284.0,165.0,221.0,179.0,159.0,172.0,70.0,45.0
Seremban → Segambut,0.0,0.0,0.0,0.0,0.0,7.0,10.0,7.0,14.0,15.0,13.0,7.0,17.0,10.0,14.0,19.0,15.0,32.0,21.0,58.0,15.0,6.0,2.0,0.0
Seremban → Senawang,0.0,0.0,0.0,1.0,0.0,2.0,35.0,53.0,41.0,49.0,28.0,71.0,74.0,68.0,82.0,73.0,110.0,170.0,108.0,73.0,67.0,28.0,26.0,5.0
Seremban → Sentul,5.0,0.0,1.0,0.0,8.0,23.0,110.0,134.0,253.0,139.0,119.0,133.0,119.0,142.0,130.0,143.0,206.0,180.0,198.0,148.0,141.0,146.0,62.0,79.0
Seremban → Seputeh,1.0,0.0,0.0,0.0,2.0,3.0,85.0,46.0,82.0,53.0,67.0,67.0,55.0,49.0,51.0,65.0,69.0,41.0,84.0,45.0,32.0,44.0,16.0,23.0
Seremban → Serdang,30.0,12.0,4.0,2.0,9.0,115.0,816.0,1414.0,1017.0,1021.0,880.0,1204.0,914.0,863.0,995.0,1234.0,1070.0,1058.0,731.0,756.0,831.0,688.0,304.0,54.0
Seremban → Seremban,10.0,0.0,1.0,1.0,0.0,1.0,28.0,33.0,32.0,35.0,18.0,24.0,33.0,33.0,35.0,25.0,53.0,33.0,52.0,61.0,29.0,25.0,16.0,19.0
Seremban → Serendah,2.0,1.0,1.0,0.0,2.0,2.0,5.0,6.0,7.0,13.0,11.0,5.0,16.0,31.0,27.0,22.0,11.0,23.0,30.0,23.0,12.0,4.0,6.0,12.0
Seremban → Seri Setia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,1.0,6.0,13.0,23.0,11.0,17.0,4.0,54.0,15.0,6.0,6.0,0.0,1.0
Seremban → Setia Jaya,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,12.0,7.0,2.0,4.0,3.0,5.0,12.0,10.0,18.0,16.0,52.0,49.0,25.0,15.0,3.0,0.0
Seremban → Shah Alam,1.0,0.0,0.0,0.0,0.0,2.0,20.0,28.0,12.0,27.0,22.0,24.0,33.0,44.0,86.0,116.0,91.0,47.0,162.0,75.0,29.0,16.0,34.0,3.0
Seremban → Subang Jaya,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,12.0,11.0,6.0,9.0,19.0,13.0,21.0,20.0,11.0,24.0,10.0,7.0,5.0,1.0,1.0
Seremban → Sungai Buloh,9.0,0.0,0.0,1.0,1.0,23.0,38.0,64.0,37.0,71.0,72.0,88.0,91.0,134.0,119.0,128.0,152.0,152.0,117.0,102.0,50.0,84.0,31.0,20.0
Seremban → Sungai Gadut,18.0,1.0,0.0,0.0,2.0,2.0,46.0,170.0,95.0,39.0,33.0,73.0,114.0,112.0,162.0,138.0,229.0,324.0,341.0,281.0,153.0,121.0,142.0,69.0
Seremban → Taman Wahyu,1.0,0.0,1.0,0.0,2.0,5.0,59.0,235.0,37.0,60.0,45.0,58.0,97.0,81.0,125.0,85.0,118.0,115.0,102.0,93.0,64.0,63.0,59.0,29.0
Seremban → Tanjong Malim,17.0,1.0,1.0,0.0,3.0,4.0,49.0,50.0,39.0,60.0,45.0,76.0,93.0,91.0,77.0,66.0,73.0,79.0,105.0,94.0,68.0,25.0,36.0,26.0
Seremban → Telok Gadong,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,2.0,8.0,0.0,5.0,9.0,19.0,14.0,6.0,13.0,17.0,13.0,1.0,5.0,2.0
Seremban → Telok Pulai,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,2.0,4.0,10.0,8.0,15.0,21.0,22.0,14.0,7.0,10.0,23.0,5.0,8.0,8.0,3.0
Seremban → Tiroi,0.0,0.0,0.0,0.0,0.0,11.0,65.0,77.0,52.0,28.0,42.0,38.0,58.0,58.0,80.0,62.0,103.0,97.0,73.0,57.0,71.0,95.0,3.0,4.0
Seremban → UKM,15.0,4.0,3.0,0.0,2.0,13.0,316.0,908.0,403.0,336.0,449.0,397.0,411.0,502.0,444.0,751.0,746.0,625.0,659.0,278.0,515.0,230.0,208.0,12.0
Seremban → Unknown,0.0,0.0,0.0,0.0,0.0,1.0,24.0,19.0,13.0,14.0,8.0,14.0,14.0,8.0,10.0,15.0,14.0,14.0,19.0,15.0,9.0,5.0,4.0,0.0
Serendah → Abdullah Hukum,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,53.0,29.0,8.0,1.0,7.0,1.0,0.0,1.0,4.0,6.0,9.0,6.0,3.0,1.0,0.0,0.0
Serendah → Angkasapuri,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0
Serendah → Bandar Tasek Selatan,1.0,4.0,0.0,0.0,1.0,0.0,19.0,23.0,51.0,39.0,11.0,29.0,17.0,11.0,21.0,21.0,13.0,11.0,20.0,22.0,13.0,6.0,4.0,6.0
Serendah → Bangi,0.0,2.0,0.0,0.0,0.0,0.0,8.0,11.0,12.0,8.0,9.0,6.0,8.0,4.0,11.0,4.0,1.0,9.0,7.0,8.0,2.0,5.0,3.0,2.0
Serendah → Bank Negara,0.0,0.0,0.0,0.0,0.0,31.0,520.0,2366.0,1138.0,281.0,264.0,174.0,201.0,142.0,118.0,73.0,51.0,66.0,54.0,45.0,36.0,16.0,14.0,0.0
Serendah → Batang Benar,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0
Serendah → Batang Kali,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,13.0,17.0,17.0,18.0,14.0,35.0,21.0,37.0,33.0,21.0,60.0,100.0,22.0,12.0,3.0,1.0
Serendah → Batu Caves,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,3.0,2.0,4.0,7.0,10.0,4.0,6.0,14.0,4.0,1.0,6.0,4.0,18.0,3.0,4.0,1.0
Serendah → Batu Kentonmen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Serendah → Batu Tiga,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,5.0,3.0,7.0,6.0,2.0,1.0,0.0
Serendah → Bukit Badak,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,0.0
Serendah → Jalan Kastam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,4.0,0.0,0.0,1.0,0.0
Serendah → Jalan Templer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Serendah → KL Sentral,9.0,0.0,1.0,1.0,0.0,99.0,2486.0,6845.0,9055.0,2744.0,1610.0,1174.0,1006.0,797.0,630.0,611.0,546.0,494.0,412.0,229.0,252.0,162.0,110.0,12.0
Serendah → Kajang,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,4.0,23.0,5.0,8.0,6.0,13.0,1.0,12.0,19.0,10.0,15.0,6.0,2.0,5.0,3.0,1.0
Serendah → Kajang 2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,8.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0
Serendah → Kampung Batu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
Serendah → Kampung Dato Harun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0
Serendah → Kampung Raja Uda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0
Serendah → Kepong,0.0,0.0,0.0,0.0,0.0,0.0,23.0,39.0,18.0,11.0,16.0,7.0,14.0,28.0,29.0,12.0,15.0,53.0,28.0,21.0,9.0,5.0,2.0,0.0
Serendah → Kepong Sentral,0.0,0.0,0.0,0.0,0.0,1.0,47.0,285.0,301.0,48.0,95.0,47.0,29.0,19.0,19.0,18.0,25.0,23.0,31.0,19.0,14.0,14.0,1.0,0.0
Serendah → Klang,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,4.0,1.0,2.0,1.0,0.0,3.0,3.0,12.0,9.0,8.0,24.0,17.0,8.0,5.0,0.0
Serendah → Kuala Kubu Bharu,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,17.0,14.0,28.0,18.0,22.0,10.0,22.0,24.0,38.0,23.0,34.0,22.0,28.0,9.0,7.0,6.0
Serendah → Kuala Lumpur,0.0,0.0,0.0,0.0,0.0,0.0,193.0,1191.0,1218.0,230.0,251.0,191.0,153.0,94.0,82.0,104.0,84.0,94.0,95.0,58.0,49.0,19.0,15.0,3.0
Serendah → Kuang,0.0,0.0,0.0,0.0,0.0,0.0,57.0,110.0,108.0,10.0,13.0,10.0,18.0,27.0,14.0,19.0,12.0,28.0,142.0,22.0,9.0,8.0,1.0,0.0
Serendah → Labu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serendah → Midvalley,0.0,0.0,0.0,0.0,0.0,2.0,5.0,22.0,265.0,93.0,29.0,29.0,4.0,13.0,16.0,3.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0
Serendah → Nilai,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,14.0,8.0,5.0,9.0,7.0,2.0,2.0,5.0,14.0,6.0,7.0,6.0,7.0,2.0,5.0
Serendah → Padang Jawa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,0.0,0.0,1.0,8.0,8.0,13.0,17.0,1.0,3.0,0.0
Serendah → Pantai Dalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,11.0,7.0,5.0,4.0,0.0,0.0
